id;t-cell GSM1313610;pancreatic - GSM524168;muscle - GSM624967;artery_GSM346560;liver - GSM391702
hsa:23499;7,474236247;5,79490182;10,8189601;10,27633522;11,00837155
hsa:23500;7,603344454;5,666472569;10,77305676;10,26004919;10,28320413
hsa:23503;7,274848685;6,595933812;11,00731226;8,39578614;9,429365912
hsa:23504;6,620557087;5,784626354;9,207288776;6,132430838;5,161887682
hsa:23505;7,376507452;3,575709271;11,18706428;9,514213018;9,919012268
hsa:23506;7,900305315;9,460292061;10,79480228;8,736198583;9,220701611
hsa:23507;7,056909833;6,004172686;10,39754026;7,024513084;7,496478842
hsa:23508;6,760194328;5,72436451;9,056107737;6,806421797;5,503275875
hsa:23509;7,985330175;6,444048116;7,8730193;7,250457704;6,845945787
hsa:23087;6,605119752;6,921721947;9,131599773;Nan;Nan
hsa:23510;6,657711452;8,057233635;10,8592024;9,100861423;9,811752592
hsa:23511;6,68648652;3,039550168;7,849072917;7,480277409;7,022591091
hsa:23512;Nan;4,46727948;9,396604781;8,145529714;3,700439718
hsa:23513;6,669788061;6,633043221;12,27545526;8,239474421;10,11712359
hsa:23514;8,346473842;5,086006003;7,673997196;7,38440469;7,974979714
hsa:23515;7,468917236;8,952100554;12,46112129;9,507588526;8,245077275
hsa:23516;7,372630032;4,981763013;7,919747922;10,26944231;15,30122824
hsa:23517;7,471236243;8,202409815;11,30324975;9,50695811;10,63008507
hsa:23518;7,314753524;5,932908165;11,40455489;8,203089848;9,310735025
hsa:23519;Nan;1,280956314;Nan;Nan;Nan
hsa:23520;Nan;1,280956314;Nan;Nan;Nan
hsa:23522;7,434294618;5,776029833;10,4585227;8,315148547;8,928728687
hsa:23523;6,86071455;6,615787818;10,82711433;9,285474988;10,79318971
hsa:23524;8,587166187;6,066961478;11,31697156;9,489801231;10,61036818
hsa:23526;8,024469287;4,243364426;7,867665103;7,283803329;8,933623471
hsa:23527;6,839196441;5,716672962;8,671186794;7,859775472;6,802642625
hsa:23528;7,257284116;8,722134125;10,74985402;7,776294843;9,695228291
hsa:23529;6,976947836;2,959770155;9,774951741;7,911200215;8,857670036
hsa:23530;7,131535438;3,613758924;11,05476827;7,635679251;9,812581479
hsa:23531;7,939455801;6,555422473;10,50915868;8,024929096;8,685449638
hsa:23532;6,629978205;2,469885976;7,375908263;6,940648352;9,376559544
hsa:23533;7,52388339;3,73691181;7,083628781;8,016267872;10,32620475
hsa:23534;6,929341269;4,458044745;12,06020509;8,88047432;10,61851519
hsa:23536;6,5907547;6,839140652;10,2772874;8,537959945;9,306517445
hsa:23538;6,544486932;3,850999395;10,11283043;8,050055412;8,870672955
hsa:23539;6,475592397;4,216454865;5,697662633;8,821604993;7,096978636
hsa:23541;6,837564863;4,167357035;8,68137483;6,707704233;11,71720516
hsa:23542;Nan;Nan;10,22303634;Nan;Nan
hsa:23543;7,087212779;6,145816735;11,9753359;9,385052732;9,945739173
hsa:23544;6,427830738;4,367672388;8,478526993;7,057836606;7,073860031
hsa:23545;7,227278994;4,274984666;7,836117041;7,245703317;8,188014759
hsa:23546;6,688711898;9,665495813;9,590961241;7,33277058;7,765534746
hsa:23547;Nan;1;Nan;Nan;Nan
hsa:23548;6,817367438;4,228192398;9,124846901;8,112924233;8,079484784
hsa:23549;7,393665026;5,220576236;10,64333669;8,124322257;10,30352483
hsa:23550;6,822436991;4,779932685;7,80251444;7,382319058;9,141949778
hsa:23552;6,695714669;5,671010241;7,899659026;7,678656473;8,651769271
hsa:23553;6,794337881;6,038699551;9,376125389;7,472325297;6,276124405
hsa:23554;6,681364543;6,939604403;9,187983578;8,143097453;8,480184324
hsa:23555;6,899332752;5,470211457;10,36599429;7,308065939;9,497452696
hsa:23556;6,80695392;7,459497886;10,07480563;8,18927109;8,117902789
hsa:23049;Nan;4,540399306;Nan;Nan;Nan
hsa:23558;Nan;6,578032972;Nan;Nan;Nan
hsa:23560;Nan;2,44625623;9,865269307;Nan;Nan
hsa:23562;7,509702502;3,57167681;7,977279923;6,768700426;10,62214336
hsa:23563;Nan;3,257010618;Nan;Nan;Nan
hsa:23564;7,597449234;7,552745937;8,858032152;9,66911381;10,8815954
hsa:23566;7,02333945;4,609928816;8,2360439;7,469413898;9,017086773
hsa:23568;8,714114982;3,155411352;10,55216591;7,989255438;7,962013724
hsa:23569;6,58923616;6,432278659;7,530435272;6,622508649;6,738636988
hsa:23576;7,424250286;4,293691005;8,551699208;10,15940466;14,15387657
hsa:23580;8,267442162;6,287762457;9,102829022;8,41196383;9,510345032
hsa:23583;7,162703501;5,409754888;8,563818802;7,641358166;8,038370332
hsa:23585;6,847746417;8,757798494;11,34392426;8,597393364;9,874212935
hsa:23586;6,973622755;5,137964766;9,909944986;7,417725957;8,466382409
hsa:23587;6,715683669;6,188728832;11,03419305;7,697655684;6,412781525
hsa:23588;6,856101781;10,62049477;14,52362934;10,50986406;13,14543864
hsa:23589;9,642833317;4,418349858;8,966425467;10,13350188;12,14796805
hsa:23590;6,818114692;4,437737068;10,26501974;7,351663661;8,086932341
hsa:23592;7,335777842;8,402585758;10,50620839;9,350709393;10,05446866
hsa:23593;8,327875951;9,502255008;9,657178053;10,51202931;12,34485068
hsa:23594;9,620554348;-0,415037499;10,29335669;7,642441655;10,16150983
hsa:23595;6,677705549;7,53838296;12,00982862;8,627169061;7,745506266
hsa:23596;6,660371922;4,937707082;9,36995763;8,063087633;10,33091688
hsa:23597;7,754109815;4,553360503;10,63426653;9,6665063;9,823207993
hsa:23598;6,62713256;4,921604133;9,106607261;7,567734161;9,152498853
hsa:23600;Nan;7,468583317;Nan;Nan;Nan
hsa:23601;6,565274239;1,298658316;6,548436625;6,43668656;8,243173983
hsa:23603;8,808172647;4,386306574;9,939582142;10,28591077;9,899659026
hsa:23604;6,624956254;5,548735527;10,41983448;6,650029365;6,651629078
hsa:23607;6,957717305;7,465521601;9,013766632;9,160257181;8,687900522
hsa:23608;9,73590629;7,644293125;12,02591512;8,964384947;10,56689807
hsa:23609;6,945560886;4,288597851;9,660178278;7,481934505;6,002679992
hsa:23612;6,598868369;3,938285373;9,445699601;8,781189203;9,689124405
hsa:23613;6,953226762;4,296891966;10,56194088;7,661265813;8,677686502
hsa:23184;6,710296752;5,509399892;8,565460744;Nan;Nan
hsa:23616;Nan;Nan;11,00478226;Nan;Nan
hsa:23617;Nan;Nan;8,545270636;7,972345391;8,84156626
hsa:23620;6,475472425;4,956056652;5,700439718;6,789937869;6,721099189
hsa:23621;7,031389041;7,754563849;10,1940034;8,529504737;10,60353362
hsa:23623;7,148201999;8,458816703;10,95833521;9,238313971;11,2162002
hsa:23624;6,583671011;3,248651777;6,357252093;7,48695566;5,997744026
hsa:23625;7,051339471;5,051646423;12,91549967;10,14169389;10,45833606
hsa:23626;6,631600456;4,608809243;6,54225805;6,124601096;5,193771743
hsa:23627;6,651539685;0,302214068;6,974107894;7,361224439;6,906890596
hsa:23630;6,741480469;1,014355293;9,188341576;7,081637885;5,087462841
hsa:23632;6,735264917;3,891419187;11,18834158;8,372838948;9,600284623
hsa:23633;7,893853624;7,511880595;12,03723693;8,531261382;9,658609476
hsa:23635;7,265356709;4,931407912;10,31617839;9,192681508;7,365122233
hsa:23636;Nan;3,813453007;9,801223338;6,625347942;6,447909749
hsa:23637;8,557766186;5,90151184;11,37842555;10,50720863;10,51390823
hsa:23639;6,569121925;5,254944644;7,341062578;6,775827533;8,54303182
hsa:23640;6,686225975;6,932510053;10,89481776;8,996950777;9,272163195
hsa:23641;6,760646771;10,94524629;11,05697634;11,96220196;9,690172621
hsa:23643;7,938926769;4,506525779;9,450592681;7,726047819;9,375473913
hsa:23644;7,42053293;7,722397713;9,279610581;7,421761895;8,640244936
hsa:23645;9,732459158;6,138527801;10,28660505;10,80243739;8,651436007
hsa:23646;7,41639687;6,572621745;11,69422728;9,468285983;12,0598852
hsa:23647;6,801507903;7,094763892;11,89508294;9,167764351;11,52713486
hsa:23648;Nan;5,887281552;Nan;Nan;Nan
hsa:23649;6,730870877;5,575024471;10,04894182;8,491724851;8,433376793
hsa:23650;6,631931764;4,996793572;9,685800855;7,122072827;8,71917716
hsa:23654;7,746656609;4,778615527;8,694727685;8,809961817;8,909010551
hsa:23657;6,628632176;;7,64927723;6,82649148;7,441896042
hsa:23658;7,794829017;7,842335767;11,37580899;8,198957822;8,538741373
hsa:23659;7,280028357;7,668246796;9,726558779;7,109621742;10,00912879
hsa:23660;6,692728924;5,56134399;10,11231596;7,518377977;6,94294859
hsa:23670;9,603845143;8,012121673;10,08533967;7,774833172;11,13955135
hsa:23673;7,478227622;7,416500807;10,38363333;9,917959696;10,15652266
hsa:23676;6,62554487;4,822220272;17,08834312;6,745788592;8,152791852
hsa:23677;7,440536998;6,181301365;8,952421394;9,195886441;10,17953593
hsa:23682;6,804389199;5,61205756;7,177917792;7,770921524;5,646738698
hsa:23683;8,540918446;5,072490085;8,209909615;8,500764961;8,876524061
hsa:23704;6,594944102;4,209603978;8,542586555;8,300951938;5,885086225
hsa:23705;6,746930778;6,765469654;9,008860349;7,185778029;11,52702529
hsa:23708;6,811471031;8,608476616;10,39467705;7,938038734;9,517866195
hsa:23710;Nan;6,946448049;13,11473465;10,98852138;13,80858214
hsa:23729;Nan;6,463687842;8,701326929;7,638937493;7,834767597
hsa:23732;6,505085857;3,558799153;8,204901581;7,397255346;6,394033895
hsa:23741;6,94905629;9,696590113;13,59617231;11,61511314;9,615922659
hsa:23742;6,991079616;3,264536431;9,846587336;7,277724444;6,738767837
hsa:23743;6,719105371;6,117487266;9,692786076;8,739281064;15,16037175
hsa:23746;6,65155962;3,386540677;6,704720936;7,640642617;9,044394119
hsa:23753;10,11344266;7,081936082;8,844548856;8,06615917;11,22110373
hsa:23759;6,925780607;5,254405575;8,270900494;8,32182656;8,975643302
hsa:23760;7,026125021;10,67667996;12,37837615;11,08863588;12,11370961
hsa:23762;6,663842702;4,544108746;8,229910831;8,268672989;8,659639187
hsa:23764;8,452206994;6,868266972;8,863421695;11,41844033;6,111860125
hsa:23765;7,583616861;3,940899073;9,110335451;8,407828585;11,38311025
hsa:23767;7,257484909;6,300302502;10,36798815;6,210581736;9,878817285
hsa:23769;6,631059161;5,789468437;7,55228484;7,346903718;9,340962764
hsa:23770;7,019234875;5,999312053;9,607287856;8,219797595;8,461906023
hsa:23774;Nan;Nan;10,15860969;Nan;Nan
hsa:23780;7,03728834;4,801901306;10,18579059;7,927524815;10,43278156
hsa:23786;7,292045492;6,860590444;11,00115876;8,169158366;10,42248532
hsa:23787;9,669652209;12,46775837;13,79238361;11,31861059;13,70264889
hsa:23788;6,907984225;8,602134396;12,35550568;8,657157645;13,41194786
hsa:24137;6,495469724;4,99095486;5,296457407;6,98373469;7,386293635
hsa:24138;6,763809907;7,494861361;7,676492898;8,282941739;9,311655165
hsa:24139;6,790915362;3,789239513;9,006569116;8,183233762;8,338263372
hsa:24140;6,760165546;6,967286269;11,10546573;8,212433631;9,309756864
hsa:24141;6,625841784;6,884964165;8,636624621;7,414947328;8,237448996
hsa:24142;Nan;8,066573596;Nan;Nan;Nan
hsa:24144;7,719299661;6,755613311;10,17354096;7,743587348;6,99663698
hsa:24145;7,331284226;8,120911755;10,82551289;8,146792667;8,22881869
hsa:24146;7,390916986;5,860912815;9,378689662;8,622648547;10,19979502
hsa:24147;6,955859105;4,919340082;6,831623937;7,764374024;8,736740155
hsa:24148;6,904881447;6,75737069;10,4318445;9,20546519;8,371940831
hsa:24149;7,512519819;4,666847242;10,24786559;7,828765516;7,518864914
hsa:25758;6,568827132;4,226148757;8,095585039;6,631123204;8,110091752
hsa:25759;6,903282388;6,932155684;10,61489385;8,241153749;12,73426506
hsa:25763;6,769044391;1;5,307428525;6,680661921;4,285402219
hsa:25769;6,802968651;5,153400028;9,062222917;6,581025791;9,576862213
hsa:25770;6,459110255;0,687060688;5,951867504;6,981590114;9,630813152
hsa:25771;7,495352496;10,19530617;9,864075434;8,293604388;9,07623915
hsa:25774;6,736658989;4,839455765;6,955359305;8,54220774;6,496654083
hsa:25775;7,200143352;4,393004257;10,32990843;7,745170091;9,673485757
hsa:25776;7,214015793;6,275761934;12,86120787;8,692210967;10,45697038
hsa:25777;9,176247963;10,60850434;11,04882741;10,74530457;11,84317518
hsa:25778;7,464107916;5,531340936;9,225135457;7,516496205;7,846346909
hsa:25780;6,661193777;3,824448668;8,085664594;6,640606469;7,465974465
hsa:25782;Nan;Nan;10,91271131;8,990409421;10,05806599
hsa:25788;Nan;3,938285792;6,828356126;5,945715377;3,510961919
hsa:25789;6,946359469;6,802568658;6,598424761;7,474436043;9,217230716
hsa:25790;7,334130238;4,944389962;7,873444113;7,853303317;7,063934306
hsa:25792;7,010612022;2,186134389;10,1802193;8,522085927;8,728045157
hsa:25793;7,245928584;7,071800008;10,50615849;9,704788985;13,36219041
hsa:25794;6,680660721;3,444932049;7,695576306;6,375413093;7,73809226
hsa:25796;7,081957379;4,088668552;9,948575067;8,345975795;11,09243178
hsa:25797;7,118927326;6,388458941;8,220136447;6,206971356;6,586464526
hsa:25799;7,082542934;6,132165525;7,090641752;8,149579473;7,40173285
hsa:25800;7,364445362;4,884636881;10,33473287;9,106671409;8,784325409
hsa:25801;10,95367266;8,156756484;8,429197488;8,241887841;8,98669535
hsa:25802;6,702214251;5,132779917;12,74068286;11,56731676;6,223196213
hsa:25803;6,623818588;4,205866908;9,510702171;7,576376937;9,185559866
hsa:25804;7,840060331;5,635013322;11,44499519;7,431311825;8,736153906
hsa:25805;8,490249211;8,331633567;9,829564188;8,673372683;9,896635141
hsa:25806;6,784386196;4,589763487;9,411722822;7,285716618;8,017921908
hsa:25807;6,477730748;5,743155334;10,02091927;7,862449315;9,821765294
hsa:25809;7,03480501;4,373059798;10,2489949;7,19142447;4,812498225
hsa:25813;Nan;9,651733401;Nan;Nan;Nan
hsa:25814;7,069254182;9,283907073;12,84463265;9,508255247;11,75887699
hsa:25816;7,871023902;7,339844314;9,483292441;10,13436758;8,471902758
hsa:25818;7,113305252;2,510961919;10,19967234;7,724895793;6,199672345
hsa:25819;6,666003809;4,382139753;10,66492883;7,714966685;10,81482276
hsa:25820;7,676055796;7,299311723;11,34863232;8,793334803;9,117684993
hsa:25821;6,85550833;6,629210886;10,64045317;8,308146444;9,527302514
hsa:25822;6,641743125;4,989953013;12,10346506;8,333474406;6,844315895
hsa:25823;6,948449001;6,079804755;7,752882366;8,836416507;7,422064766
hsa:25825;6,927608425;5,090548654;9,722064398;9,058492384;8,182890893
hsa:25827;7,155010456;8,389437748;9,697315122;8,469104522;6,595443985
hsa:25828;7,22161612;7,539881627;13,10771384;8,888419981;11,98728676
hsa:25829;6,926722957;10,49205346;11,58857411;9,913553661;10,31831684
hsa:25830;Nan;4,425567745;5,99549128;8,062283643;9,727409977
hsa:25833;6,792376026;1,60957719;9,20670945;6,565374964;4,628002011
hsa:23246;Nan;Nan;9,299414621;7,418580179;9,691761699
hsa:25834;6,638516133;6,65949648;7,539158811;6,106017427;6,721099189
hsa:25836;7,181421236;6,569163924;9,099251142;8,36407808;7,707642741
hsa:25837;6,497613962;7,88405385;8,769131737;7,313052225;11,61383436
hsa:25839;6,948986231;8,814133807;11,4915525;9,165911939;11,26450125
hsa:25840;10,96466576;6,116063756;11,1199977;8,458460506;13,04710897
hsa:25841;6,900202653;5,748800535;9,063470258;8,708714904;10,08095073
hsa:25842;6,56089528;5,111706314;12,00376897;7,890748292;8,468006554
hsa:25843;Nan;Nan;13,03706643;8,934708148;6,501439145
hsa:25844;8,26189746;4,258518925;11,67167374;9,153405095;10,79920066
hsa:25847;7,083224008;11,56942843;10,16887294;7,842099326;6,955494329
hsa:25849;6,711866545;9,65515768;9,508987826;9,167922374;9,970968661
hsa:25850;6,646209771;4,998767852;10,98399503;6,710558503;4,949534933
hsa:25852;6,888724204;4,750442687;8,206252094;7,880200036;7,605867848
hsa:25854;6,762393914;6,766942982;10,83552529;7,663345023;11,10616586
hsa:25855;6,553922602;6,302136235;10,88821051;9,373933086;10,17005023
hsa:25858;Nan;3,702657543;Nan;Nan;Nan
hsa:25861;6,649414272;5,151305473;8,240551527;7,051482035;6,024266902
hsa:25862;10,33846899;3,618625123;9,292715414;6,425111816;5,10433666
hsa:25865;6,914615485;5,545526435;8,411771521;9,019534025;10,22276661
hsa:25873;8,077656951;6,673087557;13,00139433;11,54481475;13,52712264
hsa:25874;7,958384512;7,539565847;13,50811895;9,774969855;13,50158842
hsa:25875;7,317924594;8,267161218;11,48472221;9,098092633;11,13538865
hsa:25876;6,882325132;4,199279721;9,142107057;6,776090825;9,826071747
hsa:25878;9,765690544;7,038809274;10,2340989;7,44862018;10,23649262
hsa:25879;6,814845187;6,901235357;10,08979613;6,881530033;5,197708158
hsa:25880;7,441367278;9,869948498;11,36407992;8,623438923;9,984988019
hsa:25888;7,054911732;6,816573318;9,577562171;7,256636575;9,070205514
hsa:25890;8,132078105;3,536827839;8,608343941;7,768746734;6,311067102
hsa:25891;8,011778153;2,976363636;10,05148087;7,742801199;10,5911483
hsa:25893;6,729688713;1,807354922;8,427862708;5,99697845;2,847996907
hsa:25895;6,876313062;7,702657543;9,32350518;8,319243087;9,274028649
hsa:25896;6,691897026;4,997012748;8,121161694;7,361085135;8,109471949
hsa:23380;Nan;3,307428525;Nan;Nan;Nan
hsa:25897;7,347599014;5,303837955;9,486953368;8,170305662;8,227856573
hsa:25898;8,007750536;5,022596639;11,47303706;8,156394992;8,43740828
hsa:25900;8,808610293;8,490259002;10,69178801;9,286726756;10,5764837
hsa:25901;8,677705549;9,894241783;11,23499701;8,572700226;12,05161681
hsa:25903;7,086868668;4,999549087;9,988968654;8,412485167;9,36128586
hsa:25906;6,58842082;8,205500039;11,98772588;8,575701848;10,78316196
hsa:25907;7,890154817;2,324810603;8,074141463;7,719368284;4,371558863
hsa:25909;Nan;Nan;9,301496195;Nan;Nan
hsa:25913;7,466993761;6,401128281;10,11398578;8,223120945;8,744890111
hsa:23117;Nan;4,391630262;Nan;Nan;Nan
hsa:23302;Nan;Nan;8,357194296;7,02565012;6,702300229
hsa:25915;7,359504196;11,59736822;13,42207791;8,785530936;10,61921124
hsa:25920;7,074087167;9,104310448;10,95499597;9,018214091;10,87513498
hsa:25924;6,716691406;4,869177118;10,21342993;8,22553523;10,18189764
hsa:25926;7,26154962;9,105777587;12,46979442;8,495727137;11,08686601
hsa:25928;7,258038323;2,94673086;8,008428622;6,598490268;5,169925001
hsa:25932;8,873479376;2,644468181;11,06522026;10,16242905;9,29012318
hsa:25936;6,790932499;5,678799859;9,413368887;7,962681136;8,979791884
hsa:25937;6,75527484;2,912025334;9,499821967;9,509538061;7,991106824
hsa:25939;10,06263983;3,97295271;9,592378973;9,367523959;8,92748169
hsa:25940;8,706026267;5,115126901;10,52202485;9,540129976;10,12618821
hsa:25941;Nan;4,448900951;Nan;Nan;Nan
hsa:25945;7,890595637;5,644355775;7,73163802;7,854195176;7,790511412
hsa:25948;9,412931798;3,527633118;12,44952888;8,855949221;10,80267791
hsa:25949;9,067462854;6,3366407;9,917119363;9,743319727;11,3834883
hsa:25950;6,7415344;7,196233261;11,36199859;8,123748955;7,556122818
hsa:25956;6,923775787;6,302136235;8,282625134;8,514627273;7,776762002
hsa:25957;8,667028375;7,539174087;11,39008764;10,14987712;10,02490904
hsa:25959;6,975171591;5,237954358;8,260203389;9,222823748;8,395399173
hsa:25960;6,990217446;4,494860052;10,99627289;7,463526881;9,492126213
hsa:25961;6,645802515;5,312915533;10,09253622;7,236660512;8,088253522
hsa:25963;10,31474184;7,72603911;10,84182338;10,30922865;10,14040331
hsa:25966;6,731272912;8,448694507;10,05311134;9,95797117;9,293701542
hsa:23416;6,55483593;5,794935663;8,339850003;Nan;Nan
hsa:25970;7,170045221;8,397802962;11,05043508;8,796569524;10,50117315
hsa:25972;8,799780245;10,83978642;12,23974768;9,383334933;10,00786824
hsa:25974;6,743703452;6,635754391;10,81586358;7,058641195;10,22713456
hsa:25975;7,604679791;4,130107179;7,46515823;6,72049737;8,73470962
hsa:25976;8,656149527;5,46760586;11,33181268;10,85648778;10,26091953
hsa:25977;7,100683362;10,32619351;9,744833837;8,939928827;9,118941073
hsa:25978;6,930027641;8,122177459;12,58961385;9,579105125;10,1121021
hsa:25979;6,707580006;6,418021241;11,95066524;7,723469824;9,749534268
hsa:25980;6,841646111;7,77603817;11,31842983;8,647616718;10,950483
hsa:25983;7,429815772;5,545719659;7,873606711;7,839598961;6,999400948
hsa:25984;6,57849648;3,171527106;5,845490051;6,418534048;5,730639956
hsa:25987;6,593975179;6,075960413;7,211401637;9,318192544;12,2097275
hsa:25988;7,040514424;7,270155139;8,213833283;8,009800631;6,472487771
hsa:25992;6,963323835;3,378804819;9,287026785;7,63508835;9,035819163
hsa:25994;8,280877378;6,433477089;12,37556506;10,63725711;12,43357178
hsa:25996;9,400706559;4,412920951;10,07865321;9,95835986;12,09612214
hsa:25998;7,814672181;3,916532859;10,84876418;7,595170823;7,575208774
hsa:25999;6,711467374;5,369990991;7,161983011;9,227587065;7,915879379
hsa:23440;7,025261397;3,549259113;9,014394146;Nan;Nan
hsa:26000;7,479958064;7,458857705;11,83750967;8,624089925;11,1284455
hsa:26001;7,861347498;7,221490455;12,4538622;9,776276746;10,79238361
hsa:26002;6,816051557;3,722649666;9,247645046;7,922150265;8,864495703
hsa:26003;7,571092758;9,441739204;12,52631561;9,630302059;11,45841251
hsa:26005;6,772796217;5,693172859;8,045934432;8,517460793;8,685507005
hsa:26007;6,785419772;2,98059609;10,41475637;7,157417679;11,46765649
hsa:23456;6,816510111;5,991642;11,91867693;Nan;Nan
hsa:26009;6,942252146;7,927458179;10,77501959;8,893453226;10,26760602
hsa:26010;8,589295344;4,200204618;10,37382309;8,82507882;10,93675487
hsa:26011;6,695979898;7,975847968;7,06608919;6,636588371;6,359310317
hsa:26013;6,713393276;5,060909667;8,200599183;7,428884366;7,921674321
hsa:26015;6,625093649;7,329930849;10,79741835;8,044995117;8,71183902
hsa:26017;7,663422901;8,421854445;11,9602916;9,905523897;11,56657735
hsa:26018;6,864887678;4,762268199;10,35290508;11,00984961;9,98669535
hsa:26019;8,06041796;7,121429909;11,72638848;9,400860229;10,24757154
hsa:26020;Nan;11,17777456;Nan;Nan;Nan
hsa:26027;6,851218587;3,379547757;8,526481951;8,000805422;6,856817467
hsa:26030;Nan;5,430864671;7,528561965;8,018412186;9,693138038
hsa:26031;6,690005643;2,526467987;9,146770144;6,751068538;6,11333475
hsa:26032;6,876490312;4,488000771;6,044394119;11,50840884;3,364572432
hsa:26033;6,660851626;7,710244323;9,362727011;6,297725602;5,530307753
hsa:26034;7,359477245;4,220329955;5,307428525;7,927143866;7,757556689
hsa:26035;6,858938328;7,874280834;9,891328043;6,702435914;8,633721813
hsa:26036;6,970563209;6,680220572;9,242334695;8,678638202;10,14104719
hsa:26037;7,432575305;8,751232177;6,796470816;8,712506301;6,448703952
hsa:26038;6,718526026;5,347661376;6,693619444;7,202552181;5,277030959
hsa:26039;6,845383419;8,551592918;12,00214695;8,278068406;10,98868469
hsa:26040;7,099042669;6,278985104;12,63681493;9,228919676;8,909293086
hsa:26043;7,121335896;6,078676578;10,20642257;8,325738355;9,574024933
hsa:26045;6,66402766;4,225737653;8,101187815;6,552221812;5,169925001
hsa:26046;6,728572168;5,799032023;8,768928771;8,782778758;8,286788759
hsa:26047;6,659525023;3,707114646;6,766700032;6,892909056;7,585668862
hsa:26048;6,776025006;4,261608597;8,734309249;7,503268527;9,9122108
hsa:26049;6,821323863;6,819633521;10,34819198;5,991907269;4,87282876
hsa:26050;6,872865688;2,963474124;7,966450399;6,207715004;5,761669209
hsa:26051;7,647897284;4,693265183;8,373815355;6,914543564;6,549576891
hsa:26052;6,631510311;5,2438779;7,1815919;7,171076694;8,46760555
hsa:26053;7,159144762;3,192877564;8,594067032;9,169434001;12,39986535
hsa:26054;7,080493174;6,598137583;10,46442701;8,411429463;8,290416324
hsa:26056;7,317566372;9,17462613;11,25862492;8,630205229;10,87390546
hsa:26057;6,770180581;8,485175944;11,03210347;8,81868123;9,700092875
hsa:26058;7,102895492;5,546843782;9,842238232;8,365144292;9,085689825
hsa:26059;6,528244675;6,315421316;6,548436625;6,867674114;3,572889668
hsa:26060;7,732113143;5,37301728;12,62087325;8,622443564;8,836681593
hsa:26063;7,224406923;8,37721053;11,18195974;8,20650648;13,15543492
hsa:26064;6,768687195;7,464913269;6,270528942;10,86814348;10,22917932
hsa:26065;8,375022049;5,380446732;12,39436057;9,942740551;10,74696713
hsa:26071;Nan;8,781884235;Nan;Nan;Nan
hsa:26073;6,754473336;7,699982429;13,13727917;8,864737112;12,99889008
hsa:26083;6,399972558;4,221103725;5,364572432;7,714513422;5,807354922
hsa:26084;7,167036722;1,031479823;9,8417694;7,065324575;3,459431619
hsa:26085;6,557050076;4,789896901;8,52264397;6,840028955;8,302806453
hsa:26088;7,002398424;4,82557636;10,44090622;8,850048132;11,69939324
hsa:26091;7,213076421;4,585413089;9,262100033;6,580833241;5,652363192
hsa:26092;7,990021051;6,734111206;11,51889889;9,498363553;7,435608017
hsa:26093;6,651424877;7,087144565;10,02555487;8,061171348;11,32642949
hsa:26094;7,056670226;5,911970684;10,34170881;7,114169182;9,683521019
hsa:26095;6,717573604;7,222553427;10,25266543;6,9070589;6,772149591
hsa:26097;9,265132114;8,042879765;12,28710769;8,471200502;10,22994968
hsa:26098;6,625973252;3,021688574;7,878697214;7,15232405;5,966099532
hsa:26099;7,371850432;2,425065614;12,08560458;8,895210925;9,703447636
hsa:26100;6,953595925;6,028766988;10,36016379;9,165495447;11,18468636
hsa:26103;6,721071839;3,666756592;5,161887682;6,354621415;6,307428525
hsa:26108;6,852564338;3,633074645;9,413537499;7,289890019;5,849503033
hsa:26112;9,281589302;;14,43854536;7,761637659;9,474314353
hsa:26115;7,510756257;5,893557062;7,980406374;6,421479157;5,368069877
hsa:26118;Nan;6,453846774;8,399598369;Nan;Nan
hsa:26119;6,884011738;7,981396032;10,24548707;8,052415179;10,71883157
hsa:26121;6,911152268;4,983641011;10,34326378;7,917037437;8,124553865
hsa:26123;6,668248971;8,547751173;11,44187013;8,955670734;10,78009602
hsa:26128;7,71438242;8,538770938;12,99975342;9,343287889;9,65624608
hsa:26130;7,845063452;4,975900212;10,12298547;8,646513297;9,458696824
hsa:26133;6,837096778;7,040015679;11,47218312;9,344196026;11,05792405
hsa:26135;9,080399179;5,618292135;13,44649388;10,07283508;10,91914747
hsa:26136;8,733492267;5,389762958;7,613267806;11,34506021;9,092004565
hsa:26137;7,382442932;7,288510866;13,04985805;9,466753784;12,00654679
hsa:23551;6,698162903;7,258895755;9,282625134;Nan;Nan
hsa:26145;6,695924237;7,820434284;10,94339393;8,340068172;11,25933134
hsa:26146;6,721508435;4,769839408;8,97469572;7,286067924;5,491853096
hsa:26150;6,637194336;4,432291338;5,01346226;6,38125222;5,799605422
hsa:26151;6,656367655;6,194559886;9,52767248;8,020807749;8,810892912
hsa:23557;9,143837253;8,572851782;13,7075964;Nan;Nan
hsa:26152;7,746474012;7,580966364;10,62771109;9,673659681;10,51385431
hsa:26154;6,535342421;2,731183242;7,220136447;6,012655823;7,708739041
hsa:26155;6,862153795;5,112375148;7,786331035;8,202829078;9,578750064
hsa:26156;7,38600041;3,420992524;11,9345142;8,194097932;10,02100135
hsa:26168;Nan;Nan;10,36347774;7,37397005;6,832890014
hsa:26173;7,914253564;4,51096692;9,707711224;7,865504274;9,304636812
hsa:26175;6,892735908;8,037986147;12,38720958;8,100467864;9,05039286
hsa:23567;7,278412287;6,152101929;9,451250263;Nan;Nan
hsa:26189;6,729824644;3,914564523;7,758889433;6,632766964;8,349170631
hsa:26190;6,685973014;4,236121692;9,689005345;8,782285216;10,22632389
